payment_id,customer_id,staff_id,rental_id,amount,payment_date,first_name,last_name,email
23274,61,2,15089,6.99,2007-03-22 10:02:32,KATHERINE,RIVERA,katherine.rivera@sakilacustomer.org
23275,61,1,15681,1.99,2007-03-23 08:04:00,KATHERINE,RIVERA,katherine.rivera@sakilacustomer.org
23276,62,1,10815,2.99,2007-03-01 21:14:47,JOAN,COOPER,joan.cooper@sakilacustomer.org
23277,62,1,11297,5.99,2007-03-02 13:51:13,JOAN,COOPER,joan.cooper@sakilacustomer.org
23278,62,1,11988,0.99,2007-03-17 16:52:16,JOAN,COOPER,joan.cooper@sakilacustomer.org
23280,62,2,14574,1.99,2007-03-21 15:19:00,JOAN,COOPER,joan.cooper@sakilacustomer.org
23281,62,2,14594,2.99,2007-03-21 16:02:50,JOAN,COOPER,joan.cooper@sakilacustomer.org
23282,62,2,14821,4.99,2007-03-21 23:48:45,JOAN,COOPER,joan.cooper@sakilacustomer.org
23283,62,1,15464,6.99,2007-03-22 23:43:44,JOAN,COOPER,joan.cooper@sakilacustomer.org
23284,62,1,15591,0.99,2007-03-23 04:40:18,JOAN,COOPER,joan.cooper@sakilacustomer.org
23285,63,1,10288,6.99,2007-03-01 02:07:08,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23286,63,1,11902,4.99,2007-03-17 14:06:00,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23287,63,2,12342,2.99,2007-03-18 05:41:12,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23288,63,2,12515,0.99,2007-03-18 12:07:52,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23289,63,1,12954,7.99,2007-03-19 04:33:00,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23290,63,1,13089,0.99,2007-03-19 09:07:22,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23292,63,1,14931,3.99,2007-03-22 04:07:21,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23293,63,1,15060,5.99,2007-03-22 08:52:58,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23294,63,1,15229,2.99,2007-03-22 15:58:51,ASHLEY,RICHARDSON,ashley.richardson@sakilacustomer.org
23295,64,2,10714,4.99,2007-03-01 17:19:55,JUDITH,COX,judith.cox@sakilacustomer.org
23296,64,1,10889,4.99,2007-03-01 23:22:59,JUDITH,COX,judith.cox@sakilacustomer.org
23297,64,1,12409,0.99,2007-03-18 08:12:24,JUDITH,COX,judith.cox@sakilacustomer.org
23298,64,1,13773,2.99,2007-03-20 10:18:40,JUDITH,COX,judith.cox@sakilacustomer.org
23299,64,1,13971,0.99,2007-03-20 17:13:19,JUDITH,COX,judith.cox@sakilacustomer.org
23300,64,1,14167,5.99,2007-03-21 01:28:14,JUDITH,COX,judith.cox@sakilacustomer.org
23301,64,2,14316,0.99,2007-03-21 06:28:13,JUDITH,COX,judith.cox@sakilacustomer.org
23302,65,2,11100,5.99,2007-03-02 06:36:26,ROSE,HOWARD,rose.howard@sakilacustomer.org
23304,65,2,11461,4.99,2007-03-02 20:03:26,ROSE,HOWARD,rose.howard@sakilacustomer.org
23305,65,2,11845,2.99,2007-03-17 11:45:04,ROSE,HOWARD,rose.howard@sakilacustomer.org
23306,65,1,12114,7.99,2007-03-17 21:30:26,ROSE,HOWARD,rose.howard@sakilacustomer.org
23307,65,1,12688,6.99,2007-03-18 18:28:20,ROSE,HOWARD,rose.howard@sakilacustomer.org
23308,65,2,13692,0.99,2007-03-20 07:36:18,ROSE,HOWARD,rose.howard@sakilacustomer.org
23309,65,2,14140,6.99,2007-03-21 00:33:23,ROSE,HOWARD,rose.howard@sakilacustomer.org
23310,65,1,14356,0.99,2007-03-21 07:37:17,ROSE,HOWARD,rose.howard@sakilacustomer.org
23311,66,1,10419,0.99,2007-03-01 06:41:48,JANICE,WARD,janice.ward@sakilacustomer.org
23312,66,2,11028,5.99,2007-03-02 04:16:46,JANICE,WARD,janice.ward@sakilacustomer.org
23313,66,2,11360,2.99,2007-03-02 16:14:30,JANICE,WARD,janice.ward@sakilacustomer.org
23314,66,1,11683,5.99,2007-03-17 04:43:43,JANICE,WARD,janice.ward@sakilacustomer.org
23315,66,1,11935,0.99,2007-03-17 15:10:39,JANICE,WARD,janice.ward@sakilacustomer.org
23316,66,1,12699,0.99,2007-03-18 18:49:25,JANICE,WARD,janice.ward@sakilacustomer.org
23317,66,1,13900,2.99,2007-03-20 14:34:07,JANICE,WARD,janice.ward@sakilacustomer.org
23318,66,2,14123,2.99,2007-03-20 23:59:51,JANICE,WARD,janice.ward@sakilacustomer.org
23319,66,1,14217,6.99,2007-03-21 03:06:22,JANICE,WARD,janice.ward@sakilacustomer.org
23320,66,2,14351,2.99,2007-03-21 07:32:46,JANICE,WARD,janice.ward@sakilacustomer.org
23321,66,2,14429,0.99,2007-03-21 09:58:09,JANICE,WARD,janice.ward@sakilacustomer.org
23322,66,2,15026,4.99,2007-03-22 07:30:18,JANICE,WARD,janice.ward@sakilacustomer.org
23326,67,2,13437,4.99,2007-03-19 22:06:18,KELLY,TORRES,kelly.torres@sakilacustomer.org
23327,67,1,13652,2.99,2007-03-20 06:21:00,KELLY,TORRES,kelly.torres@sakilacustomer.org
23328,67,2,13791,4.99,2007-03-20 10:49:31,KELLY,TORRES,kelly.torres@sakilacustomer.org
23329,67,2,13837,2.99,2007-03-20 12:47:29,KELLY,TORRES,kelly.torres@sakilacustomer.org
23330,67,2,14967,4.99,2007-03-22 05:14:29,KELLY,TORRES,kelly.torres@sakilacustomer.org
23331,67,2,15085,2.99,2007-03-22 09:47:48,KELLY,TORRES,kelly.torres@sakilacustomer.org
23332,68,1,11277,2.99,2007-03-02 12:57:16,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23333,68,2,12742,2.99,2007-03-18 20:50:29,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23334,68,2,13475,4.99,2007-03-19 23:33:31,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23335,68,2,14242,0.99,2007-03-21 03:54:25,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23336,68,2,14455,5.99,2007-03-21 11:04:37,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23337,68,1,14947,1.99,2007-03-22 04:36:18,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23338,68,1,15524,4.99,2007-03-23 02:04:52,NICOLE,PETERSON,nicole.peterson@sakilacustomer.org
23339,69,1,11943,3.99,2007-03-17 15:29:08,JUDY,GRAY,judy.gray@sakilacustomer.org
23340,69,1,12012,2.99,2007-03-17 17:49:14,JUDY,GRAY,judy.gray@sakilacustomer.org
23341,69,1,12121,2.99,2007-03-17 21:49:06,JUDY,GRAY,judy.gray@sakilacustomer.org
23342,69,1,12966,5.99,2007-03-19 05:06:14,JUDY,GRAY,judy.gray@sakilacustomer.org
23343,69,1,13023,5.99,2007-03-19 06:42:20,JUDY,GRAY,judy.gray@sakilacustomer.org
23344,69,2,14311,3.99,2007-03-21 06:14:13,JUDY,GRAY,judy.gray@sakilacustomer.org
23345,69,2,14685,0.99,2007-03-21 18:59:51,JUDY,GRAY,judy.gray@sakilacustomer.org
23346,69,2,14767,2.99,2007-03-21 22:11:26,JUDY,GRAY,judy.gray@sakilacustomer.org
23347,69,1,15547,2.99,2007-03-23 02:54:16,JUDY,GRAY,judy.gray@sakilacustomer.org
23349,70,1,11901,2.99,2007-03-17 14:04:13,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23350,70,1,12003,4.99,2007-03-17 17:24:31,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23351,70,2,12218,4.99,2007-03-18 01:16:40,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23352,70,1,12581,6.99,2007-03-18 14:17:41,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23353,70,1,12951,3.99,2007-03-19 04:25:10,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23354,70,2,13680,4.99,2007-03-20 07:12:32,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23355,70,2,15238,0.99,2007-03-22 16:14:38,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23356,70,1,15616,3.99,2007-03-23 05:35:04,CHRISTINA,RAMIREZ,christina.ramirez@sakilacustomer.org
23357,71,1,12417,4.99,2007-03-18 08:25:26,KATHY,JAMES,kathy.james@sakilacustomer.org
23358,71,1,14105,7.99,2007-03-20 23:13:00,KATHY,JAMES,kathy.james@sakilacustomer.org
23359,71,1,14228,3.99,2007-03-21 03:25:34,KATHY,JAMES,kathy.james@sakilacustomer.org
23360,71,2,14781,4.99,2007-03-21 22:43:38,KATHY,JAMES,kathy.james@sakilacustomer.org
23361,71,2,14904,3.99,2007-03-22 03:00:27,KATHY,JAMES,kathy.james@sakilacustomer.org
23362,71,1,15704,4.99,2007-03-23 08:54:11,KATHY,JAMES,kathy.james@sakilacustomer.org
23363,71,1,16000,0.99,2007-03-23 19:13:02,KATHY,JAMES,kathy.james@sakilacustomer.org
23364,72,2,10267,0.99,2007-03-01 01:35:52,THERESA,WATSON,theresa.watson@sakilacustomer.org
23365,72,2,11206,6.99,2007-03-02 10:26:29,THERESA,WATSON,theresa.watson@sakilacustomer.org
23366,72,2,11422,5.99,2007-03-02 18:20:34,THERESA,WATSON,theresa.watson@sakilacustomer.org
23367,72,1,11630,2.99,2007-03-17 02:56:12,THERESA,WATSON,theresa.watson@sakilacustomer.org
23368,72,1,11679,4.99,2007-03-17 04:37:20,THERESA,WATSON,theresa.watson@sakilacustomer.org
23369,72,1,11923,2.99,2007-03-17 14:50:13,THERESA,WATSON,theresa.watson@sakilacustomer.org
23370,72,2,12020,2.99,2007-03-17 18:18:59,THERESA,WATSON,theresa.watson@sakilacustomer.org
23371,72,1,12448,0.99,2007-03-18 09:27:30,THERESA,WATSON,theresa.watson@sakilacustomer.org
23372,72,2,12593,0.99,2007-03-18 14:46:20,THERESA,WATSON,theresa.watson@sakilacustomer.org
23373,72,1,13145,0.99,2007-03-19 11:22:19,THERESA,WATSON,theresa.watson@sakilacustomer.org
23374,72,2,13327,4.99,2007-03-19 18:24:11,THERESA,WATSON,theresa.watson@sakilacustomer.org
23375,72,2,13597,0.99,2007-03-20 04:27:31,THERESA,WATSON,theresa.watson@sakilacustomer.org
23376,72,2,13660,4.99,2007-03-20 06:34:22,THERESA,WATSON,theresa.watson@sakilacustomer.org
23377,72,1,14020,0.99,2007-03-20 19:28:09,THERESA,WATSON,theresa.watson@sakilacustomer.org
23378,72,2,15110,0.99,2007-03-22 10:45:12,THERESA,WATSON,theresa.watson@sakilacustomer.org
23379,72,2,15146,2.99,2007-03-22 12:26:21,THERESA,WATSON,theresa.watson@sakilacustomer.org
23380,73,2,10434,4.99,2007-03-01 07:15:26,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23381,73,1,11102,4.99,2007-03-02 06:36:56,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23382,73,2,11155,0.99,2007-03-02 08:23:54,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23383,73,2,11349,4.99,2007-03-02 15:50:15,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23384,73,2,11609,3.99,2007-03-17 02:09:37,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23385,73,2,12291,4.99,2007-03-18 03:37:03,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23386,73,1,13886,4.99,2007-03-20 14:03:09,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23387,73,1,15667,0.99,2007-03-23 07:30:29,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23388,73,2,16002,2.99,2007-03-23 19:15:38,BEVERLY,BROOKS,beverly.brooks@sakilacustomer.org
23389,74,1,10624,0.99,2007-03-01 13:55:31,DENISE,KELLY,denise.kelly@sakilacustomer.org
23390,74,2,12374,3.99,2007-03-18 06:36:11,DENISE,KELLY,denise.kelly@sakilacustomer.org
23391,74,2,12477,3.99,2007-03-18 10:53:27,DENISE,KELLY,denise.kelly@sakilacustomer.org
23392,74,2,13335,0.99,2007-03-19 18:31:44,DENISE,KELLY,denise.kelly@sakilacustomer.org
23393,74,2,13520,0.99,2007-03-20 01:10:12,DENISE,KELLY,denise.kelly@sakilacustomer.org
23394,74,1,13583,1.99,2007-03-20 03:58:11,DENISE,KELLY,denise.kelly@sakilacustomer.org
23395,74,2,13747,5.99,2007-03-20 09:24:32,DENISE,KELLY,denise.kelly@sakilacustomer.org
23396,74,1,15286,4.99,2007-03-22 17:46:22,DENISE,KELLY,denise.kelly@sakilacustomer.org
23397,74,2,15325,4.99,2007-03-22 18:56:04,DENISE,KELLY,denise.kelly@sakilacustomer.org
23398,74,2,15500,0.99,2007-03-23 01:08:03,DENISE,KELLY,denise.kelly@sakilacustomer.org
23399,74,2,15739,4.99,2007-03-23 10:24:48,DENISE,KELLY,denise.kelly@sakilacustomer.org
23400,74,1,16046,0.99,2007-03-23 20:55:13,DENISE,KELLY,denise.kelly@sakilacustomer.org
23401,75,2,10653,5.99,2007-03-01 14:56:33,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23402,75,1,10726,3.99,2007-03-01 17:43:19,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23403,75,1,10871,4.99,2007-03-01 22:55:50,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23404,75,1,11330,0.99,2007-03-02 15:13:59,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23405,75,1,12002,2.99,2007-03-17 17:24:28,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23406,75,2,12239,0.99,2007-03-18 01:55:08,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23407,75,1,12336,1.99,2007-03-18 05:28:07,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23408,75,1,12412,5.99,2007-03-18 08:18:18,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23409,75,1,12426,4.99,2007-03-18 08:52:37,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23410,75,1,12662,0.99,2007-03-18 17:39:07,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23411,75,2,15928,5.99,2007-03-23 16:51:50,TAMMY,SANDERS,tammy.sanders@sakilacustomer.org
23412,76,2,10795,4.99,2007-03-01 20:25:03,IRENE,PRICE,irene.price@sakilacustomer.org
23413,76,2,11172,7.99,2007-03-02 08:56:18,IRENE,PRICE,irene.price@sakilacustomer.org
23414,76,2,13697,3.99,2007-03-20 07:49:34,IRENE,PRICE,irene.price@sakilacustomer.org
23415,76,1,14637,2.99,2007-03-21 17:29:26,IRENE,PRICE,irene.price@sakilacustomer.org
23416,76,2,15169,4.99,2007-03-22 13:50:22,IRENE,PRICE,irene.price@sakilacustomer.org
23418,77,1,10886,2.99,2007-03-01 23:21:00,JANE,BENNETT,jane.bennett@sakilacustomer.org
23419,77,1,10895,0.99,2007-03-01 23:45:25,JANE,BENNETT,jane.bennett@sakilacustomer.org
23420,77,2,10991,0.99,2007-03-02 03:09:38,JANE,BENNETT,jane.bennett@sakilacustomer.org
23421,77,1,11469,2.99,2007-03-02 20:16:35,JANE,BENNETT,jane.bennett@sakilacustomer.org
23422,77,2,11767,7.99,2007-03-17 08:29:06,JANE,BENNETT,jane.bennett@sakilacustomer.org
23423,77,1,12065,6.99,2007-03-17 20:00:12,JANE,BENNETT,jane.bennett@sakilacustomer.org
23424,77,2,12328,1.99,2007-03-18 05:12:22,JANE,BENNETT,jane.bennett@sakilacustomer.org
23426,77,2,14530,4.99,2007-03-21 13:39:16,JANE,BENNETT,jane.bennett@sakilacustomer.org
23427,77,2,15359,2.99,2007-03-22 20:02:26,JANE,BENNETT,jane.bennett@sakilacustomer.org
23428,78,2,10350,3.99,2007-03-01 03:58:31,LORI,WOOD,lori.wood@sakilacustomer.org
23429,78,1,10590,2.99,2007-03-01 12:40:19,LORI,WOOD,lori.wood@sakilacustomer.org
23430,78,1,10831,7.99,2007-03-01 21:51:11,LORI,WOOD,lori.wood@sakilacustomer.org
23433,78,2,12653,4.99,2007-03-18 17:21:43,LORI,WOOD,lori.wood@sakilacustomer.org
23434,78,2,13124,5.99,2007-03-19 10:24:25,LORI,WOOD,lori.wood@sakilacustomer.org
23435,78,1,13432,0.99,2007-03-19 21:57:32,LORI,WOOD,lori.wood@sakilacustomer.org
23436,78,2,13792,5.99,2007-03-20 10:50:03,LORI,WOOD,lori.wood@sakilacustomer.org
23437,78,2,14620,2.99,2007-03-21 16:39:09,LORI,WOOD,lori.wood@sakilacustomer.org
23438,78,1,14716,0.99,2007-03-21 19:58:21,LORI,WOOD,lori.wood@sakilacustomer.org
23439,78,1,14810,2.99,2007-03-21 23:37:00,LORI,WOOD,lori.wood@sakilacustomer.org
23440,78,2,14862,7.99,2007-03-22 01:20:07,LORI,WOOD,lori.wood@sakilacustomer.org
23441,78,2,16039,2.99,2007-03-23 20:47:17,LORI,WOOD,lori.wood@sakilacustomer.org
23442,79,1,10676,2.99,2007-03-01 15:42:41,RACHEL,BARNES,rachel.barnes@sakilacustomer.org
23443,79,2,11641,4.99,2007-03-17 03:14:05,RACHEL,BARNES,rachel.barnes@sakilacustomer.org
23444,79,2,13026,2.99,2007-03-19 06:51:11,RACHEL,BARNES,rachel.barnes@sakilacustomer.org
23445,79,1,14179,0.99,2007-03-21 01:42:53,RACHEL,BARNES,rachel.barnes@sakilacustomer.org
23446,80,1,10313,0.99,2007-03-01 02:57:55,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23447,80,1,10656,6.99,2007-03-01 15:06:30,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23449,80,2,11101,5.99,2007-03-02 06:36:50,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23450,80,2,11839,0.99,2007-03-17 11:37:11,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23451,80,1,11850,1.99,2007-03-17 11:58:41,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23452,80,2,12468,2.99,2007-03-18 10:10:13,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23453,80,1,13352,4.99,2007-03-19 19:20:06,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23454,80,2,13395,0.99,2007-03-19 20:34:06,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23455,80,1,13724,4.99,2007-03-20 08:35:54,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23456,80,2,13851,0.99,2007-03-20 13:12:48,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23457,80,1,14916,0.99,2007-03-22 03:25:23,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23459,80,1,16012,5.99,2007-03-23 19:42:05,MARILYN,ROSS,marilyn.ross@sakilacustomer.org
23460,81,2,10456,0.99,2007-03-01 07:45:47,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23461,81,1,11837,5.99,2007-03-17 11:33:07,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23462,81,2,12181,4.99,2007-03-17 23:56:44,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23463,81,2,13820,5.99,2007-03-20 11:55:03,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23464,81,1,14128,4.99,2007-03-21 00:04:24,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23465,81,1,14642,3.99,2007-03-21 17:38:06,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23466,81,2,14748,7.99,2007-03-21 21:30:28,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23467,81,1,15224,5.99,2007-03-22 15:46:31,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23468,81,1,15602,4.99,2007-03-23 05:09:33,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23469,81,1,15823,4.99,2007-03-23 13:36:26,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23470,81,1,15858,2.99,2007-03-23 14:35:41,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23471,81,2,15884,1.99,2007-03-23 15:13:54,ANDREA,HENDERSON,andrea.henderson@sakilacustomer.org
23472,82,1,11093,4.99,2007-03-02 06:28:15,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23473,82,2,11688,5.99,2007-03-17 05:10:24,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23474,82,1,12470,3.99,2007-03-18 10:24:08,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23475,82,1,13032,0.99,2007-03-19 07:00:16,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23476,82,2,13847,6.99,2007-03-20 13:02:25,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23477,82,2,14518,0.99,2007-03-21 13:27:24,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23478,82,2,14892,4.99,2007-03-22 02:43:31,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23479,82,2,15516,3.99,2007-03-23 01:41:20,KATHRYN,COLEMAN,kathryn.coleman@sakilacustomer.org
23480,83,1,11408,0.99,2007-03-02 17:53:39,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23481,83,1,11565,5.99,2007-03-16 23:56:31,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23482,83,2,11777,4.99,2007-03-17 08:55:45,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23483,83,1,12258,4.99,2007-03-18 02:39:39,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23484,83,2,12985,5.99,2007-03-19 05:36:31,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23485,83,1,13875,4.99,2007-03-20 13:41:37,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23486,83,2,15498,4.99,2007-03-23 01:01:53,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23487,83,2,15737,5.99,2007-03-23 10:20:44,LOUISE,JENKINS,louise.jenkins@sakilacustomer.org
23488,84,2,10540,0.99,2007-03-01 10:53:08,SARA,PERRY,sara.perry@sakilacustomer.org
23489,84,1,10872,2.99,2007-03-01 22:56:16,SARA,PERRY,sara.perry@sakilacustomer.org
23490,84,2,11220,4.99,2007-03-02 11:00:07,SARA,PERRY,sara.perry@sakilacustomer.org
23491,84,2,11424,3.99,2007-03-02 18:26:08,SARA,PERRY,sara.perry@sakilacustomer.org
23492,84,2,11453,7.99,2007-03-02 19:28:31,SARA,PERRY,sara.perry@sakilacustomer.org
23493,84,2,11899,0.99,2007-03-17 13:57:38,SARA,PERRY,sara.perry@sakilacustomer.org
23494,84,2,11960,4.99,2007-03-17 15:52:56,SARA,PERRY,sara.perry@sakilacustomer.org
23495,84,2,12364,4.99,2007-03-18 06:23:35,SARA,PERRY,sara.perry@sakilacustomer.org
23496,84,2,13115,2.99,2007-03-19 09:56:09,SARA,PERRY,sara.perry@sakilacustomer.org
23497,84,1,14330,5.99,2007-03-21 06:57:46,SARA,PERRY,sara.perry@sakilacustomer.org
23498,84,1,15190,4.99,2007-03-22 14:26:04,SARA,PERRY,sara.perry@sakilacustomer.org
23499,84,1,15255,2.99,2007-03-22 16:45:16,SARA,PERRY,sara.perry@sakilacustomer.org
23500,85,1,10328,4.99,2007-03-01 03:24:36,ANNE,POWELL,anne.powell@sakilacustomer.org
23501,85,1,10548,0.99,2007-03-01 11:12:58,ANNE,POWELL,anne.powell@sakilacustomer.org
23503,85,2,12036,0.99,2007-03-17 18:47:32,ANNE,POWELL,anne.powell@sakilacustomer.org
23504,85,1,12456,4.99,2007-03-18 09:50:17,ANNE,POWELL,anne.powell@sakilacustomer.org
23505,85,1,13727,3.99,2007-03-20 08:37:19,ANNE,POWELL,anne.powell@sakilacustomer.org
23506,85,2,13733,0.99,2007-03-20 08:53:38,ANNE,POWELL,anne.powell@sakilacustomer.org
23508,86,2,10536,4.99,2007-03-01 10:50:19,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23509,86,2,10584,6.99,2007-03-01 12:27:13,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23510,86,2,11916,0.99,2007-03-17 14:34:17,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23511,86,1,12198,2.99,2007-03-18 00:37:46,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23512,86,2,12870,3.99,2007-03-19 01:23:04,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23513,86,2,13338,4.99,2007-03-19 18:38:25,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23514,86,1,13535,4.99,2007-03-20 01:58:51,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23515,86,1,13874,2.99,2007-03-20 13:40:14,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23516,86,2,14122,1.99,2007-03-20 23:57:27,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23517,86,2,15099,4.99,2007-03-22 10:17:42,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23518,86,1,15715,1.99,2007-03-23 09:26:06,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23519,86,2,15940,5.99,2007-03-23 17:13:32,JACQUELINE,LONG,jacqueline.long@sakilacustomer.org
23520,87,1,10387,4.99,2007-03-01 05:10:57,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23521,87,1,12232,0.99,2007-03-18 01:42:40,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23523,87,1,12264,5.99,2007-03-18 02:45:59,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23524,87,1,13479,0.99,2007-03-19 23:37:37,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23525,87,1,13906,0.99,2007-03-20 14:44:29,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23527,87,1,14566,2.99,2007-03-21 14:53:31,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23528,87,1,15876,2.99,2007-03-23 15:00:36,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23529,87,2,15890,4.99,2007-03-23 15:26:38,WANDA,PATTERSON,wanda.patterson@sakilacustomer.org
23530,88,1,10424,0.99,2007-03-01 06:51:20,BONNIE,HUGHES,bonnie.hughes@sakilacustomer.org
23531,88,1,11056,6.99,2007-03-02 05:04:53,BONNIE,HUGHES,bonnie.hughes@sakilacustomer.org
23532,88,2,14097,2.99,2007-03-20 22:57:14,BONNIE,HUGHES,bonnie.hughes@sakilacustomer.org
23533,88,2,14827,5.99,2007-03-22 00:00:58,BONNIE,HUGHES,bonnie.hughes@sakilacustomer.org
23534,88,2,15098,3.99,2007-03-22 10:16:45,BONNIE,HUGHES,bonnie.hughes@sakilacustomer.org
23535,88,1,15898,4.99,2007-03-23 15:41:27,BONNIE,HUGHES,bonnie.hughes@sakilacustomer.org
23536,89,2,10806,4.99,2007-03-01 20:53:55,JULIA,FLORES,julia.flores@sakilacustomer.org
23537,89,1,11090,3.99,2007-03-02 06:25:06,JULIA,FLORES,julia.flores@sakilacustomer.org
23538,89,1,12118,3.99,2007-03-17 21:42:51,JULIA,FLORES,julia.flores@sakilacustomer.org
23539,89,2,12431,2.99,2007-03-18 09:03:25,JULIA,FLORES,julia.flores@sakilacustomer.org
23540,89,1,12756,2.99,2007-03-18 21:20:39,JULIA,FLORES,julia.flores@sakilacustomer.org
23541,89,1,13823,2.99,2007-03-20 12:10:36,JULIA,FLORES,julia.flores@sakilacustomer.org
23542,89,1,15845,2.99,2007-03-23 14:07:00,JULIA,FLORES,julia.flores@sakilacustomer.org
